filename,filled_area,major_axis_length,minor_axis_length,perimeter,eccentricity,solidity,extent
f0f620b3-49cf-40db-97cb-50955881b2ce_0R.png,1477.0,50.03608947929818,41.49264041966114,232.2497833620557,0.5588715148496307,0.8466334164588528,0.6172727272727273
162db3ed-3618-4618-80cc-4e161a47e064_1L.png,1648.0,76.82959843153422,32.69378261923876,237.48023074035524,0.9049413583880711,0.8133467134972403,0.5360449735449735
441e7930-0bb4-4421-a9ae-6caabe6457a8_1R.png,1527.0,73.61212932737402,36.45261700935607,260.5929291125633,0.8687798526382955,0.7240398293029872,0.4438953488372093
f2c6398c-70e4-4d57-9bfa-c1df7e89ebd0_4R.png,1919.0,71.2284072181291,44.24391395945301,323.56349186104046,0.7836873714069129,0.67215411558669,0.4532357109116675
00a4ef2f-d6fe-49b9-acdf-c0d1092916da_1R.png,1552.0,73.69320278737908,32.613769078343324,237.6223663640862,0.89673819045471,0.8,0.4675642594859241
4e9e0449-e57f-47c5-abdd-b843b2b28ed6_5L.png,2664.0,85.54116730805094,59.15786286469687,453.6883835420683,0.7223076794225717,0.5591939546599496,0.3488737558931378
d8d6047e-95a6-40f9-a043-d7e9c57b8a19_5R.png,2627.0,84.78981447848932,58.45662091235054,445.58787847867995,0.7243525486324182,0.562406336972811,0.3525228126677402
18e94b76-7a03-4d2c-a3b5-222794d5606b_2L.png,1743.0,79.89001580175501,33.19185009321264,294.3919189857866,0.9096071947743207,0.7368421052631579,0.5063291139240507
ff49cfd7-00ac-4956-924f-a57e0017031a_3L.png,2422.0,88.97741098315012,41.974254126297126,354.492424049175,0.8817373981898943,0.7279902853673346,0.6123595505617978
0985d881-edc4-49e0-9cac-0abcc097bb96_3R.png,1780.0,75.63223081079254,38.63284008371826,320.4213562373095,0.8597003878476394,0.7003567181926278,0.5535714285714286
2e81eee8-4f46-4233-bf75-8f4d23fbc6fa_2R.png,2124.0,89.73972351502661,38.85242915099404,318.2497833620557,0.9014199931781145,0.6964285714285714,0.5318181818181819
4860ef0d-4e32-483f-b42c-e0d7a3d01603_2L.png,1832.0,75.74940359578338,40.31541046367262,286.3919189857867,0.8466055681217296,0.6921042689837552,0.5310144927536232
514a7a7b-10b8-40c1-87f3-d35857ddb07f_5L.png,2163.0,68.5459956475287,52.96060258184612,360.4041122946064,0.6348581832192222,0.614314115308151,0.3796068796068796
2d7d8d9d-a3e2-4ac6-a81f-ae96455d9d97_2L.png,1861.0,84.74048252872092,39.26252207140515,318.7350647362943,0.8861875847020592,0.6448300283286119,0.5484939759036145
642863b7-36e0-434b-96e7-79454e116236_5L.png,2668.0,86.18106695367956,60.30499795562906,466.75945135393374,0.7143901206639914,0.5482942868886149,0.3510526315789474
4670ce1c-f103-4dcf-a994-6b835eda6b70_1R.png,1645.0,73.80714449152678,34.98985161095838,259.96551211459376,0.880486438387249,0.7835455435847208,0.5338672005338672
a6242151-62e7-4655-8906-ed5cea6e462b_0L.png,1251.0,51.15843963929393,32.72699108743796,183.48023074035524,0.7686094394209164,0.9090909090909091,0.6777777777777778
a53412cc-44f1-448b-9970-26614d086a4c_5L.png,2138.0,70.16892323444053,52.39937445292758,368.3036072312181,0.665093134788768,0.6113811838718902,0.3817857142857143
1aba07c7-60d4-48fd-958f-03c8477e8117_2L.png,1379.0,72.19668797179418,30.147160882141637,264.20815280171314,0.908644821752224,0.7025614218504966,0.5260273972602739
8c49535b-36bb-461a-adb3-40ab06c6856f_5L.png,1896.0,67.51156535435162,49.51656034799154,355.29751057680824,0.6797401653244164,0.58195211786372,0.37132784958871917
8b5dca6c-5433-4f61-88ca-3564d7d8e581_1L.png,1649.0,74.95770075442536,37.44476812381313,244.99494936611666,0.8662877580481742,0.7609598523304107,0.5027439024390243
f55a6c67-25ac-48c7-8161-09fefbdd4fa7_5R.png,2632.0,81.58160185429104,55.333271947942336,409.60512242138316,0.7348250024084578,0.6126629422718808,0.4017094017094017
d080f004-02d8-4b2c-922a-e8be8a4fc3cb_2R.png,2044.0,90.63350538241555,39.006415487646436,332.2914139223983,0.9026500781883349,0.6544980443285529,0.5070707070707071
7cc18f74-a2a3-4656-b512-1073aab69b6f_5L.png,2590.0,84.92743123760218,58.30034262794769,456.2741699796952,0.7271558030487231,0.5530642750373692,0.34709193245778613
a718777f-1be0-4447-b116-6f8ed00aab40_4R.png,1880.0,70.83166996977009,45.19541862555842,339.9066376115481,0.7699800569289313,0.6416382252559727,0.426497277676951
c32e7cd4-280c-4014-82c6-9e77279f0bdc_4R.png,2092.0,73.34961751278284,50.00414146278653,368.3269478283311,0.7316101260045875,0.6274745050989802,0.4126232741617357
78628d36-ed07-460b-b40e-8f2671f6c545_5R.png,1990.0,68.22249496282393,48.9158452413466,345.3919189857867,0.697068397224582,0.6226533166458073,0.43736263736263736
8c78f922-e8b0-4f32-9427-37142a513c80_4L.png,1696.0,65.84139697771813,43.85030940615772,318.14927829866735,0.7459525679768496,0.648814078041316,0.4312229849987287
31c3b5db-be17-43f7-b931-6eee522ced8e_0R.png,1301.0,48.264088415790255,34.984579468975326,143.29646455628165,0.6888989874792087,0.9510233918128655,0.7284434490481523
af6c75ed-f01e-4c10-a389-f8d19a63ef4e_4L.png,2463.0,79.2558665334904,57.82800724505024,420.47518010647184,0.6838347376980284,0.6137552952903065,0.4010094431781179
fb86bf8f-d23f-4044-9b89-c907c8b26242_2R.png,2027.0,82.96101084123208,39.251491363271214,307.4507934888324,0.8809916637118943,0.7144871342967923,0.568264648163723
6ba450df-dcfc-4775-a5e4-23a39276dde3_1R.png,1435.0,62.92506680453858,33.27835005454368,210.6101730552664,0.8487110670120238,0.8224407171775593,0.6150519031141869
ce8f3e6c-03a7-480a-8bb7-72b03601acac_5R.png,2207.0,75.9947801028157,52.06753502345022,394.6761902332486,0.7284055743387086,0.5907387580299786,0.38216450216450215
d0e54311-c8e9-4768-88eb-552deff9b2c6_0R.png,1454.0,49.41722176308603,39.030487004368844,188.89444430272832,0.613344518756565,0.913915857605178,0.6861030126336248
0fc5dee4-cbcf-4dea-a6a5-08ecf8750471_0R.png,1514.0,53.261492033894754,37.79192649658289,202.55129855222071,0.704650651619751,0.9094316052467208,0.6867924528301886
b37ca7ef-1268-4a9a-9be9-8d90ef657972_5L.png,2171.0,72.42566562205683,52.553420739311306,373.6467529817257,0.6880969655522985,0.5982364287682557,0.37174657534246575
7c3fc8cb-64fa-45ba-9c82-e1aea22664db_3L.png,2496.0,88.70042781297548,50.47878138073477,382.77669529663683,0.822273251948501,0.6484801247077163,0.45714285714285713
7d02e47c-b4a8-4416-b320-3f6e55672676_5L.png,2662.0,85.1140871836734,61.080483060107696,465.445742854949,0.6964238364380108,0.55125284738041,0.34906897456071334
b29ebc88-7564-4b6b-969c-8d8b0d1f3636_2L.png,1860.0,78.83561410190175,35.78715356489154,291.6579002700189,0.8910289258580614,0.7535699714402285,0.6162829496162829
0507cca3-fc4d-44d6-b96a-9eda8b9d1479_5L.png,2594.0,85.22579017664941,58.56647348790832,456.75945135393374,0.7264759318475054,0.554155095065157,0.34809447128287707
cb679267-b414-492c-96c1-c76969c706b1_0L.png,1260.0,51.33508063552824,32.966490746545134,168.2670273047588,0.7665517781138266,0.9197026022304833,0.7068571428571429
a19fcd48-5579-4da4-b266-4600d38815cf_1L.png,1803.0,73.3516639767231,36.17205120938045,261.27922061357856,0.8699545111253996,0.8297669995244888,0.5812791472351766
7d9064cc-79c6-4eeb-8b48-b1ba48e1c78d_0R.png,1297.0,47.38387406408864,36.70931861951367,195.37972567696687,0.6323022888456286,0.8937093275488069,0.67430441898527
e3c7f76f-3aee-4919-b130-382a2d9d9f8b_4R.png,2286.0,76.99780688782295,52.81674955192097,390.33304448274095,0.7276474049733852,0.6348236600944183,0.42122719734660036
9a9b16ff-6170-497a-9eea-0e655ee21781_0R.png,1074.0,41.68644087593507,33.776174128518804,147.19595949289334,0.5860931863275738,0.9290718038528897,0.6994067237969677
0c3ce91a-2353-4fca-95e5-90344573ef61_5R.png,2233.0,74.26319721293478,54.16110719880043,403.303607231218,0.6841803155473192,0.5752189592993302,0.37191872085276484
82ee1027-09e0-4319-a05c-941d8bbf3352_1L.png,1663.0,72.41634787339176,34.89289336600598,232.61017305526642,0.8762607327785445,0.8216783216783217,0.6047794117647058
c310d333-877e-4094-b186-640a21ae2a9a_5L.png,2455.0,79.86053674059976,55.91028772673966,422.4751801064719,0.7140457185931206,0.5719944082013048,0.3607111372318543
60bbd27a-104d-4cd2-bbbd-1a82dfa1b5e6_2R.png,2007.0,83.18068344921174,37.29256217129039,290.45079348883235,0.893867114164789,0.7438843587842846,0.6287593984962406
33fc7ff2-bf5c-44a4-9dd8-a5bb502b52ce_3L.png,2454.0,87.13088572514216,50.852167497635826,376.60512242138304,0.8120199769248924,0.6456195737963694,0.45955056179775283
4d2ed214-3a53-4276-b1a1-7b5c0d9ee9aa_1R.png,1605.0,76.24393847579891,32.56866565943824,237.6223663640862,0.9041741635058688,0.801317790167258,0.5291164658634538
8a830633-f6ed-46cd-a7cf-2f068c353cf5_0L.png,1406.0,52.21672399674475,38.749814604772716,226.97160876900367,0.6702937694017461,0.8253865979381443,0.5980392156862745
1fcb6055-d6c8-426f-aef5-773ccb7da0b0_5R.png,2197.0,75.97956114903883,51.29035190163356,376.53405460951757,0.73776777740722,0.59847453010079,0.3854385964912281
c7bf10ad-dd00-4867-9570-dba157c2e50b_0L.png,1513.0,52.9258659384751,38.17961736142636,205.13708498984758,0.6925403164009858,0.904228855721393,0.6819887429643527
b728d5a8-8361-487c-baed-5d38bfef7285_2R.png,1862.0,79.54039178978132,37.7428355512424,293.7645019878171,0.8802492701028567,0.7041874759892431,0.5455357142857142
20c079bb-0042-4e23-8590-18c6df439308_4R.png,2238.0,78.25764147223923,49.32827658740824,378.4629867976521,0.7763258833063099,0.6541946799181526,0.4349008938981733
e60d3819-54b4-4d35-bc9f-5ec674d1ca4d_2R.png,1523.0,83.12824510686728,31.603064060181715,330.70562748477136,0.9249156447181408,0.6848021582733813,0.5097054886211513
a53e430c-49d2-4ee4-89b8-130332625d0f_2R.png,1995.0,86.01855487095551,41.3929072933573,329.4274528917194,0.8766058679472143,0.6428803113850146,0.5359653866955111
580c8f54-8c3f-4385-86ac-22ecacd62c96_2R.png,2022.0,88.68389515371975,41.33506858456686,327.2203461105329,0.8847349843854851,0.6454338641533962,0.5308740978348035
fd86e62f-dfb3-4b50-8cbf-e7152daedb5b_5R.png,2626.0,83.16196941969032,57.36316507624366,441.58178182427014,0.7240224431689537,0.5835555555555556,0.3723766307430516
a9827bc2-5574-4d52-a827-68482936cac8_3L.png,2272.0,83.889132433262,46.59797599286823,347.76450198781714,0.8315359432746805,0.6780065652044166,0.480338266384778
0bf081cf-2718-4159-a0af-e22c0570138e_3R.png,2417.0,88.95066218654082,40.74335522115321,328.1492782986674,0.8889293006585566,0.7401915353722582,0.6331923890063424
56680508-4183-4d1c-8fae-3f4a48dc9f57_1L.png,1883.0,83.00781130486881,34.720954527826315,225.4386001800126,0.9083156579607766,0.81940818102698,0.5486596736596736
527f8f02-23a8-4e21-a9b6-293b84b616c7_0R.png,1390.0,50.06073621593423,36.18568759072481,165.33809511662426,0.6910199292052832,0.9405737704918032,0.7061538461538461
afbe5090-0501-42e9-b6ed-96bcedcfc537_1L.png,1755.0,73.94537505967887,37.163724502883404,303.04877323527904,0.8645286795753574,0.7498863119599818,0.4730349971313827
e519c09c-53b8-4f89-aa8d-361c1298e226_1R.png,1587.0,74.46277108527737,31.468065269775817,231.30256121069155,0.9063156874190346,0.8276955602536998,0.575735294117647
42843df1-9183-470f-a0ee-fd0b4cc67f62_5L.png,2590.0,83.82747129587213,57.91145620215089,445.00209204105306,0.7230066929354044,0.5615784908933218,0.34291010194624655
c75a1dab-5d84-4bc8-a113-8630f4b9d0b8_0R.png,1371.0,49.1811324113556,37.43026726690088,185.89444430272835,0.6486701679090059,0.9032921810699589,0.6585
4ac83126-7be1-42d7-bdf3-1b6bb6116f55_2L.png,1691.0,70.85611783724511,44.0783531852185,284.19090885901,0.7829516737944336,0.6331677493312954,0.4965537908300869
cce1a3a2-6d86-4515-a68c-f41282348db9_5L.png,2634.0,84.92234352925415,59.7805346291119,458.17366491630685,0.7102559403348832,0.5517385839966485,0.34657894736842104
444f34ae-26fd-4cf1-84e5-c805498af770_2R.png,2234.0,90.81473694307924,41.86043270623433,359.0193359837562,0.8874296559525614,0.677449168207024,0.49796195652173914
339e3287-dad2-40e0-a978-83f5b7953f51_0R.png,1565.0,54.06499040046921,38.742754678304166,207.03657992645927,0.6974884974937603,0.9088729016786571,0.6684303350970018
bc682318-3a4f-4da8-bc79-5686815f78a4_0R.png,1485.0,53.4189968334588,37.606766624942736,209.6223663640862,0.710203815721092,0.886107634543179,0.6679245283018868
3a4a0c84-6ca2-4e0d-9222-1897dc5738f1_5L.png,2682.0,82.54246202302787,59.03318255199961,432.06096654409885,0.6989345586463281,0.573444515715202,0.36689466484268124
c3d49c14-71fe-40e3-9863-5d5827aa5e85_5R.png,2568.0,75.04718958817783,57.0704177194581,383.3746750430836,0.6493842786803898,0.6274126557537258,0.38733031674208146
2e228248-1aee-4690-9270-6f9e480c95be_4L.png,1912.0,70.56044939923594,48.9255297009129,356.19090885901005,0.7205676806266029,0.6256544502617801,0.4149305555555556
cd264d1f-0f4c-477a-b57a-c4b39be6ae5b_2L.png,1799.0,80.71472224666357,39.45548757414413,299.90663761154804,0.8723810778291508,0.6471663619744058,0.5464649583204693
920e7d24-2020-42f4-badf-68f065028a3f_4L.png,2186.0,76.7974163981881,50.08122361317709,379.7056274847714,0.7581147247254284,0.6382481751824818,0.4165396341463415
deda7dc2-163b-4f49-8fae-1ce934809afb_0L.png,1359.0,48.93713307409118,35.93917113623573,145.53910524340094,0.6787226424758664,0.9510146955913226,0.7111459968602826
cd2a8a56-4137-4d27-910d-ff18731311ee_5L.png,2442.0,78.6188354976923,56.483255465067565,421.445742854949,0.6955844774960476,0.5701611020312864,0.35086206896551725
f02b4ba9-69f8-4bc0-9176-6a8ca73a0cd7_4L.png,2133.0,75.90180457965978,49.61815153291387,380.19090885901,0.7567408017503471,0.6175448755066589,0.43852796052631576
9864e6cc-9633-414d-af02-6843cda68866_0R.png,868.0,42.46637481728268,31.71043334488819,178.78784258493013,0.6651400479460424,0.8282442748091603,0.638235294117647
08e80743-8e6c-4e4e-b6cb-4f12595e7e27_0L.png,1165.0,44.39983421768273,35.17439755038975,166.75230867899737,0.6102367306169937,0.9063761097659403,0.6898034398034398
5991f2da-5576-4524-a1e4-e9d67b1d99bc_3R.png,2502.0,87.49854120615537,49.539206945293834,380.63455967290594,0.8242872606407764,0.6673831273508867,0.4983948635634029
8933317c-797d-4780-a1c9-144a141341c3_4L.png,1848.0,70.78390847232453,42.56239854284396,312.97770542341357,0.7990229820970018,0.6849518161601186,0.44876153472559493
f8e2ccab-1635-41bc-97f7-24230083fe64_0L.png,1538.0,53.486855268454136,39.25655507866173,223.52186130069785,0.6792059740339409,0.8779314491882141,0.6406318560772268
f3d0dde3-00ec-474a-aaa5-e02126d79e48_1L.png,1760.0,80.4705732302929,34.06806003769181,248.06601717798213,0.9059613175680672,0.7967816091954023,0.5097058823529412
017a4c0c-14b2-4366-90f7-86116122a86a_4L.png,2605.0,81.54956903502199,58.95222413120636,431.0609665440988,0.6909521465737354,0.6251499880009599,0.41414944356120825
f86b13b0-56da-4bfe-b9b2-3d2d03ff47fb_0L.png,1325.0,48.775551029099354,37.39920377361682,197.52186130069788,0.641932352134491,0.8780151619572708,0.6341463414634146
bf30f20b-d994-4803-a799-8b819da4d430_2L.png,1869.0,75.4243981946282,36.52539201484981,260.06601717798213,0.8749214041332521,0.7733333333333333,0.6261808367071525
be14a0c6-709e-45b7-8743-03beafeed915_0R.png,1483.0,50.676705691539524,41.232884877991154,227.93607486307093,0.5813610206032709,0.8524283935242839,0.6084444444444445
2f0b1c3f-8f09-4945-b068-9fb10ede5621_5L.png,2470.0,73.90881561408017,56.15100631028851,381.6761902332486,0.6502345302757307,0.6215400100654253,0.3960237293570627
7a695aa7-e173-4726-a4d7-7e45083599e6_2R.png,1710.0,79.61593462437146,37.789428132605686,325.33304448274095,0.880176493251549,0.6297709923664122,0.39663461538461536
8af12a92-a29d-4953-8fbf-7c5937909ffc_2R.png,1715.0,72.45886262828404,41.97807118360724,293.36248173426384,0.8150884018328024,0.6440352896049099,0.5156633906633906
b75b5692-99fe-49d9-9244-1d9762abad88_4L.png,2093.0,77.47852014393511,45.882213248349586,364.4335495461293,0.8057963874998828,0.6678366305041481,0.43989071038251365
ddd1d986-f2a2-4346-b04a-b48651d5ae73_5L.png,2594.0,81.86665549440929,55.914084575623626,428.4041122946064,0.7304279804765005,0.5927787934186471,0.37216642754662843
0a1af2ed-ab1a-43e8-aaf7-6ee521930ed2_4L.png,2123.0,74.87565001354065,50.492848692070226,378.77669529663683,0.7384063230191894,0.6297834470483537,0.41774891774891776
c68ea3dc-e221-4f98-b36c-f0ebbc6ed47d_0R.png,1489.0,53.455677868657844,36.87366995973062,197.9655121145938,0.724000981786457,0.9159235668789809,0.6828110161443495
6b25a9fb-4beb-4146-82c0-78fbb515a24f_3L.png,2413.0,88.5896581433745,45.374147923311675,365.32085117392114,0.858876135143649,0.6923959827833572,0.5043896321070234
b1406cbe-82b8-43e7-a4ad-d7b14635ad84_2R.png,1936.0,86.64588934158918,35.53208767992221,326.8772003600252,0.9120477850483683,0.6962406015037594,0.5068418171866448
1111e660-e875-4891-b31a-e2165062261f_3L.png,2531.0,89.30665591117497,49.871897382575874,382.19090885901005,0.8295487712033578,0.6596299192077144,0.4795377036756347
c57fe79c-7b78-4b5a-a10c-2866cc8779bc_0L.png,1353.0,51.19069483069557,37.01568883311888,220.0010460205265,0.690749548503102,0.8769651401230348,0.6579487179487179
09a4f544-e745-45a3-b069-95f7a272a92e_1L.png,1475.0,70.24265971992098,33.707178112709144,244.79393923934,0.8773409057753886,0.7671009771986971,0.5091891891891892
af822e65-d599-424b-aa96-1bedb1e61581_5R.png,2611.0,85.152082217982,58.43089224771773,457.3452377915607,0.7274180914056247,0.5577867976928007,0.3461028632025451
e76fce72-368e-4507-9e39-fb5a78841dca_3R.png,2465.0,89.23109330683734,45.33045979316364,389.4629867976521,0.861350033667791,0.7007194244604317,0.5521541950113379
c899ee1b-29eb-4f46-a689-e99d10008c2c_1R.png,1574.0,73.13112716125482,33.87923266111522,243.13708498984758,0.8862187951715881,0.7962674961119751,0.4987012987012987
df9af546-7087-4338-a81f-08de8f7cea8a_0R.png,1538.0,53.20397476358969,38.724028989755844,214.5929291125633,0.6857460325523838,0.9040590405904059,0.6639566395663956
4551d442-5ede-4f20-b335-0d1113223655_1L.png,1432.0,71.36143335570996,33.96418126149632,249.37972567696687,0.8794745619434438,0.6415770609318996,0.38278535151029136
91263cba-2858-4875-8660-83912ad7d8a2_5R.png,2379.0,74.62616422089397,55.27346852769044,391.4041122946064,0.6718674108183209,0.5981895901433241,0.3717768401312705
f375ef2d-6d1c-4b1e-bb49-10e7b8ca082e_4L.png,2261.0,78.81506224980579,49.31723550196653,384.2914139223983,0.7800368044653112,0.6595682613768962,0.43413978494623656
b0b6c4c6-beca-4fdc-b616-a6892e0b1163_0R.png,1414.0,50.85080669399406,36.01896511600055,148.71067811865476,0.7058851286745246,0.9509078681909886,0.707
3c72ad8b-b444-43dc-ba65-d425995bce06_4L.png,1965.0,72.03628079534172,48.44679091037201,360.7766952966369,0.7400669470416484,0.6346899224806202,0.4170203735144312
5c354fc0-9fa8-4f40-b34c-79eb34f3ae10_0R.png,1124.0,43.84985123339008,33.75330190125247,157.26702730475878,0.6383487985584315,0.9235245220282626,0.6824324324324325
4b57a157-3f11-4ab8-8182-a3f16441e744_5L.png,1968.0,68.94932254719461,47.401518800524656,335.3208511739212,0.7262000363551899,0.6307692307692307,0.43252747252747253
657856c9-1f3a-4409-b3a1-d8c1ae3decf6_2R.png,1998.0,86.49972696337228,41.136206597010236,325.56349186104046,0.8796808098631191,0.6450556647020301,0.5518207282913166
192f044e-d7c1-42bc-8cad-f941d8703880_0L.png,1438.0,50.89876239162245,40.557045295433376,232.80003589374985,0.6042195162222926,0.8306709265175719,0.6046511627906976
da5b6524-e8b9-40f3-a861-12e9517d9a27_0L.png,1407.0,51.600892865091296,38.57699599443834,232.42135623730954,0.6641455848123721,0.8432258064516129,0.6101774042950514
46e017cb-1c4f-4413-9c0e-e6c0f60a4557_4R.png,1889.0,70.52521821285546,43.2720030124119,313.3208511739212,0.7896420418759598,0.6831826401446655,0.4667655053125772
ada472b6-567f-4be5-b9fc-a995ba91d3fd_1L.png,1708.0,78.53038734433846,33.57900272074662,236.06601717798213,0.9039716118102747,0.8038186157517899,0.5079939668174962
3d550329-5c6a-4636-8f4d-d34d8a07851b_4L.png,2226.0,78.09175260261915,49.27094399302893,381.3624817342638,0.775834403100498,0.6576070901033974,0.4280769230769231
786429b7-3b4a-41bc-854c-6bd62a8d599a_5R.png,2310.0,72.53844269261269,52.95451379263778,363.7766952966369,0.6834257841599138,0.6236501079913607,0.4218407596785975
5ce176f1-a227-4798-9028-a1abeb0c9bcb_4L.png,1964.0,75.82643957932048,40.877580721771984,305.9066376115481,0.8422455872596193,0.7239218577220788,0.47234247234247234
c9d4e094-9d3a-42ff-ad44-5bdd2067bfb0_5L.png,2473.0,74.12168984598611,56.013336825741895,382.91883092036784,0.654924544932674,0.6237074401008827,0.40133073677377473
a787325c-6214-44dc-9c0e-8e039c9eb8bc_0R.png,1422.0,49.79848071429445,39.41419871438427,229.69953083036154,0.611202940769641,0.8685233160621761,0.6260504201680672
5dacdf10-29bb-4846-b3c0-669e6ebca24b_3L.png,2404.0,84.0997223489658,52.62297450477946,359.11984104714446,0.7800468252335665,0.6348032743596514,0.4489262371615313
3667f2b8-b56e-4e40-963d-291a245ecee8_3L.png,2480.0,89.43698818734835,47.77480127862727,381.8061325481597,0.845375349155143,0.6664875033593121,0.4955044955044955
7f43c00d-f750-490c-b82a-4986fca7fd6a_0L.png,1434.0,51.69412349489977,39.81233201627619,234.9421715174808,0.6378604190766873,0.829733163913596,0.595531235750114
8f1c1e65-f3fb-4f9d-bd25-4fe6af05a1f6_1R.png,1822.0,74.88900304887683,36.568856761589196,248.40916292848974,0.8726716747339067,0.8052299368800722,0.5653687875910098
91a32773-b4c5-4d7b-bd52-7c28792024a7_1L.png,1440.0,62.53353800097659,33.31867717267908,194.71067811865476,0.8462330583247124,0.8372093023255814,0.6324110671936759
ab5b3e79-6795-4352-9b21-faa792627323_5L.png,1742.0,65.55187298674521,47.25602003340041,335.4629867976521,0.693044257420145,0.5798934753661784,0.37142857142857144
928719ce-9820-4a49-8ea6-8f8861a6fa0e_4R.png,2305.0,77.06286594718827,53.48881834694008,394.0904037956216,0.7198850612754484,0.633415773564166,0.42472821079786255
8b717592-765e-498e-9b80-182f52da8eef_2R.png,2049.0,88.3176410125905,41.52928835841539,336.77669529663683,0.8825458128508914,0.6460997442455243,0.5340909090909091
f6672ebf-76d8-4a6d-a9dd-e219d5afbf9c_5L.png,2194.0,76.81270178368325,52.077706073040765,394.77669529663694,0.7350775811472098,0.5793504092949564,0.370295358649789
b207e6e0-c46f-401e-a894-7c013bf18d83_3L.png,2322.0,83.11237440532602,50.727987202102305,359.9482681718907,0.7921286161309263,0.644284128745838,0.4531615925058548
